Permit Number,Latitude,Longitude,Crop(s),AF_Acre,ReportYear
MS-GW-45144,33.3392,-90.9631,Soybeans,0.0,2019
MS-GW-45144,33.4153,-90.3419,Soybeans,0.718725,2014
MS-GW-45144,33.4153,-90.3419,Corn,0.656114286,2015
MS-GW-45144,33.4153,-90.3419,Soybeans,0.96,2018
MS-GW-45147,33.8706,-90.7192,Soybeans,0.71,2018
MS-GW-45147,33.8706,-90.7192,Soybeans,0.355415584,2019
MS-GW-45147,33.2592,-90.6253,Soybeans,0.337937751,2015
MS-GW-45147,33.2592,-90.6253,Cotton,0.07,2017
MS-GW-45147,33.2592,-90.6253,Corn,0.41,2018
MS-GW-45154,33.2592,-90.6253,Corn,0.120714522,2019
MS-GW-45154,33.6233,-90.8219,Rice,1.11,2018
MS-GW-45154,33.6233,-90.8219,Rice,2.002860617,2019
MS-GW-45154,33.6239,-90.8211,Corn,0.03,2018
MS-GW-45154,33.6239,-90.8211,Rice,0.017049351,2019
MS-GW-45165,33.6311,-90.8225,Rice,2.359578399,2019
MS-GW-45165,33.635,-90.82,Rice,0.12,2017
MS-GW-45165,33.635,-90.82,Rice,2.59,2018
MS-GW-45165,33.635,-90.82,Rice,6.39,2019
MS-GW-45165,33.1453,-91.0364,Soybeans,0.52,2016
MS-GW-45169,33.1453,-91.0364,Soybeans,0.49,2017
MS-GW-45169,33.1453,-91.0364,Soybeans,8.39,2018
MS-GW-45169,33.1453,-91.0364,Rice,2.101341081,2019
MS-GW-45169,33.3853,-90.9681,Soybeans,0.598273498,2015
MS-GW-45174,33.3853,-90.9681,Rice,1.69,2016
MS-GW-45176,33.3853,-90.9681,Soybeans,0.0,2017
MS-GW-45176,33.3853,-90.9681,Soybeans,0.18,2018
MS-GW-45176,33.3853,-90.9681,Soybeans,0.271084687,2019
MS-GW-45176,33.7525,-90.1747,Rice,1.787453846,2014
MS-GW-45176,33.7525,-90.1747,Soybeans,1.151146154,2015
MS-GW-45178,33.7525,-90.1747,Soybeans,0.48,2016
MS-GW-45178,33.7525,-90.1747,Soybeans,0.62,2017
MS-GW-45178,33.7525,-90.1747,Soybeans,0.42,2018
MS-GW-45180,33.7525,-90.1747,Soybeans,0.003138462,2019
MS-GW-45180,33.7658,-90.6925,Soybeans,1.207403846,2015
MS-GW-45193,33.7658,-90.6925,Soybeans,0.6,2016
MS-GW-45193,33.7658,-90.6925,Soybeans,0.53,2017
MS-GW-45207,33.7658,-90.6925,Soybeans,0.46,2018
MS-GW-45207,33.7658,-90.6925,Soybeans,0.00225,2019
MS-GW-45212,34.2736,-90.1572,Cotton,0.31,2016
MS-GW-45212,34.2736,-90.1572,Cotton,0.36,2017
MS-GW-45212,34.2736,-90.1572,Cotton,0.73,2018
MS-GW-45218,34.2736,-90.1572,Cotton,0.152351786,2019
MS-GW-45218,33.3433,-90.7986,Corn,0.224162375,2014
MS-GW-45219,33.3433,-90.7986,Corn,0.39,2016
MS-GW-45219,33.3433,-90.7986,Soybeans,0.44,2017
MS-GW-45219,33.3433,-90.7986,Soybeans,0.330714286,2019
MS-GW-45243,33.2042,-90.4689,Soybeans,1.16,2018
MS-GW-45243,33.2522,-90.6378,Soybeans,1.316275862,2015
MS-GW-45243,33.2522,-90.6378,Soybeans,0.77,2016
MS-GW-45275,33.2522,-90.6378,Corn,0.2,2017
MS-GW-45275,33.2522,-90.6378,Corn,0.56,2018
MS-GW-45276,33.2522,-90.6378,Soybeans,0.618944828,2019
MS-GW-45276,33.2703,-90.1422,Soybeans,0.406910526,2014
MS-GW-45276,33.2703,-90.1422,Corn,0.62,2016
MS-GW-45278,33.2703,-90.1422,Corn,0.41,2017
MS-GW-45278,33.4703,-90.5094,Soybeans,0.8,2017
MS-GW-45278,33.4703,-90.5094,Soybeans,1.08,2018
MS-GW-45278,33.4703,-90.5094,Soybeans,0.990233333,2019
MS-GW-45278,33.2231,-90.4408,Soybeans,1.8,2016
MS-GW-45278,33.2231,-90.4408,Soybeans,0.54,2018
MS-GW-45286,32.7025,-90.9211,Soybeans,0.37,2016
MS-GW-45286,32.7025,-90.9211,Corn,0.16,2017
MS-GW-45294,32.7025,-90.9211,Soybeans,0.56,2018
MS-GW-45294,34.3419,-90.3339,Soybeans,0.83,2017
MS-GW-45300,34.3419,-90.3339,Soybeans,0.572385086,2019
MS-GW-45300,34.2767,-90.3944,Cotton,0.215496982,2014
MS-GW-45300,34.2767,-90.3944,Cotton,0.585143969,2015
MS-GW-45300,34.2825,-90.3878,Cotton,0.223476078,2014
MS-GW-45305,34.2825,-90.3878,Cotton,0.702252553,2015
MS-GW-45309,33.9242,-90.5178,Rice,2.125766968,2014
MS-GW-45309,33.9242,-90.5178,Soybeans,0.959462119,2015
MS-GW-45334,33.9242,-90.5178,Rice,2.66,2016
MS-GW-45334,33.9242,-90.5178,Corn,0.266526372,2019
MS-GW-45334,34.7136,-90.2128,Rice,2.28079375,2014
MS-GW-45334,34.7136,-90.2128,Soybeans,0.09015625,2015
MS-GW-45334,33.255,-90.2997,Soybeans,0.23,2017
MS-GW-45347,33.255,-90.2997,Soybeans,0.45,2018
MS-GW-45347,33.255,-90.2997,Soybeans,0.4218001,2019
MS-GW-45347,33.4678,-90.6511,Soybeans,1.482824934,2015
MS-GW-45347,33.4678,-90.6511,Soybeans,1.19,2016
MS-GW-45347,33.4678,-90.6511,Soybeans,0.71,2017
MS-GW-45349,33.4678,-90.6511,Soybeans,1.27,2018
MS-GW-45349,33.4678,-90.6511,Soybeans,1.094031579,2019
MS-GW-45349,33.2311,-90.4742,Soybeans,0.01,2017
MS-GW-45349,33.2311,-90.4742,Soybeans,0.19,2018
MS-GW-45349,33.8775,-90.28,Corn,0.5,2017
MS-GW-45352,33.8775,-90.28,Soybeans,0.84,2018
MS-GW-45352,33.2467,-90.675,Cotton,0.350305556,2014
MS-GW-45352,33.2467,-90.675,Cotton,0.469611111,2015
MS-GW-45352,33.2467,-90.675,Corn,1.19,2016
MS-GW-45352,33.2467,-90.675,Cotton,0.27,2017
MS-GW-45369,33.2467,-90.675,Cotton,0.243726027,2019
MS-GW-45369,33.8392,-90.6158,Rice,0.75,2018
MS-GW-45369,33.025,-90.905,Soybeans,0.93,2018
MS-GW-45369,33.025,-90.905,Corn,0.663304348,2019
MS-GW-45373,33.6822,-90.6553,Soybeans,1.549153549,2015
MS-GW-45373,33.6822,-90.6553,Corn,0.98,2016
MS-GW-45373,33.6822,-90.6553,Cotton,0.4,2017
MS-GW-45373,33.6822,-90.6553,Soybeans,0.49,2018
MS-GW-45373,33.6822,-90.6553,Cotton,0.002973684,2019
MS-GW-45373,33.6492,-90.5986,Soybeans,0.791625,2015
MS-GW-45386,33.6492,-90.5986,Corn,0.93,2016
MS-GW-45386,33.6492,-90.5986,Soybeans,0.84,2017
MS-GW-45386,33.6492,-90.5986,Soybeans,0.6,2018
MS-GW-45386,33.6492,-90.5986,Soybeans,0.289485714,2019
MS-GW-45390,33.6144,-90.7244,Soybeans,1.519438462,2015
MS-GW-45390,33.6144,-90.7244,Corn,0.81,2016
MS-GW-45390,33.6144,-90.7244,Soybeans,1.07,2017
MS-GW-45391,33.6144,-90.7244,Corn,0.81,2018
MS-GW-45391,33.6144,-90.7244,Soybeans,0.6101,2019
MS-GW-45399,33.4853,-90.6311,Soybeans,2.067933333,2015
MS-GW-45399,33.4853,-90.6311,Soybeans,0.8,2016
MS-GW-45402,33.4853,-90.6311,Soybeans,1.42,2017
MS-GW-45402,33.4853,-90.6311,Corn,1.2416,2019
MS-GW-45402,33.6633,-90.2203,Soybeans,1.081527273,2015
MS-GW-45402,33.6633,-90.2203,Cotton,0.3,2016
MS-GW-45402,33.6633,-90.2203,Cotton,0.41,2018
MS-GW-45403,33.6633,-90.2203,Corn,1.50621831,2019
MS-GW-45403,34.0519,-90.5472,Corn,0.424242424,2014
MS-GW-45403,34.0519,-90.5472,Cotton,0.689655172,2015
MS-GW-45404,34.0519,-90.5472,Cotton,0.55,2016
MS-GW-45408,34.0519,-90.5472,Corn,0.47,2017
MS-GW-45408,34.0519,-90.5472,Cotton,0.52,2018
MS-GW-45411,34.0519,-90.5472,Cotton,0.2125,2019
MS-GW-45411,34.3094,-90.6633,Soybeans,0.75,2016
MS-GW-45411,34.3094,-90.6633,Cotton,0.41,2017
MS-GW-45411,34.3094,-90.6633,Cotton,0.59,2018
MS-GW-45411,34.3094,-90.6633,Cotton,0.271871088,2019
MS-GW-45418,34.3722,-90.2025,Soybeans,0.537277778,2014
MS-GW-45425,34.3722,-90.2025,Rice,1.487290323,2015
MS-GW-45425,34.3722,-90.2025,Cotton,0.94,2018
MS-GW-45425,34.2981,-90.3613,Soybeans,0.721216111,2019
MS-GW-45425,32.6592,-90.8553,Soybeans,1.009090909,2015
MS-GW-45425,32.6592,-90.8553,Soybeans,0.19,2018
MS-GW-45426,33.4108,-90.4308,Soybeans,0.900504257,2015
MS-GW-45426,33.4108,-90.4308,Soybeans,0.71,2016
MS-GW-45426,33.4108,-90.4308,Corn,0.3,2017
MS-GW-45426,33.4108,-90.4308,Cotton,0.47,2018
MS-GW-45426,33.4108,-90.4308,Cotton,0.504607843,2019
MS-GW-45427,33.8056,-90.8892,Soybeans,0.573008326,2015
MS-GW-45427,33.8056,-90.8892,Corn,1.26,2016
MS-GW-45427,33.8056,-90.8892,Soybeans,0.49,2017
MS-GW-45427,33.8056,-90.8892,Rice,0.83,2018
MS-GW-45427,33.470667,-90.848278,Soybeans,0.66668,2019
MS-GW-45427,33.3406,-90.624167,Soybeans,0.793904762,2019
MS-GW-45429,33.6044,-90.9786,Soybeans,0.265971429,2014
MS-GW-45447,33.6044,-90.9786,Soybeans,0.548971429,2015
MS-GW-45448,33.6044,-90.9786,Soybeans,0.52,2016
MS-GW-45448,33.6044,-90.9786,Soybeans,0.58,2017
MS-GW-45448,33.6044,-90.9786,Soybeans,1.47,2018
MS-GW-45448,33.6044,-90.9786,Soybeans,0.980257143,2019
MS-GW-45455,33.2675,-90.9047,Rice,1.7,2016
MS-GW-45455,33.67,-91.0133,Corn,0.496483932,2014
MS-GW-45456,33.67,-91.0133,Corn,0.448394531,2015
MS-GW-45456,33.67,-91.0133,Soybeans,0.38,2016
MS-GW-45456,33.67,-91.0133,Soybeans,1.01,2017
MS-GW-45457,33.67,-91.0133,Soybeans,0.84,2018
MS-GW-45457,33.67,-91.0133,Corn,0.490468367,2019
MS-GW-45458,33.6761,-91.0231,Corn,0.816200188,2015
MS-GW-45458,33.6761,-91.0231,Soybeans,0.41,2016
MS-GW-45458,33.6761,-91.0231,Soybeans,0.96,2017
MS-GW-45458,33.6761,-91.0231,Soybeans,0.63,2018
MS-GW-45458,33.6761,-91.0231,Soybeans,0.566799129,2019
MS-GW-45459,33.6603,-90.8806,Rice,0.994675643,2014
MS-GW-45459,33.6603,-90.8806,Rice,0.434289211,2015
MS-GW-45459,33.6603,-90.8806,Rice,0.79,2016
MS-GW-45459,33.6603,-90.8806,Soybeans,0.44,2017
MS-GW-45459,33.6603,-90.8806,Soybeans,0.37,2018
MS-GW-45459,33.6603,-90.8806,Soybeans,5.270447368,2019
MS-GW-45460,33.6092,-90.8839,Soybeans,0.49,2017
MS-GW-45460,33.4714,-90.7031,Soybeans,1.89,2017
MS-GW-45460,33.465,-90.7031,Soybeans,1.029538462,2014
MS-GW-45467,33.465,-90.7031,Soybeans,1.3935,2015
MS-GW-45471,33.465,-90.7031,Soybeans,0.72,2016
MS-GW-45471,32.7889,-90.485,Soybeans,0.686073333,2015
MS-GW-45471,32.7889,-90.485,Soybeans,0.51,2018
MS-GW-45480,32.8119,-90.4778,Corn,1.13,2016
MS-GW-45480,32.8119,-90.4778,Soybeans,0.64,2018
MS-GW-45480,34.4953,-90.2686,Rice,1.2322,2014
MS-GW-45480,34.4953,-90.2686,Soybeans,0.603475,2015
MS-GW-45488,34.7617,-90.2578,Rice,0.929942857,2014
MS-GW-45488,34.7617,-90.2578,Rice,1.02995,2015
MS-GW-45488,34.7617,-90.2578,Rice,1.59,2016
MS-GW-45488,34.7617,-90.2578,Rice,0.59,2017
MS-GW-45488,34.7617,-90.2578,Rice,1.08,2018
MS-GW-45488,34.7617,-90.2578,Rice,0.982915254,2019
MS-GW-45494,34.7575,-90.2594,Rice,1.001435714,2014
MS-GW-45494,34.7575,-90.2594,Rice,0.92725,2015
MS-GW-45494,34.7575,-90.2594,Rice,1.34,2016
MS-GW-45494,34.7575,-90.2594,Rice,0.84,2017
MS-GW-45494,34.7575,-90.2594,Rice,0.98,2018
MS-GW-45494,34.7575,-90.2594,Rice,1.071861842,2019
MS-GW-45495,34.6914,-90.4397,Corn,0.721525,2015
MS-GW-45495,34.6914,-90.4397,Cotton,5.91,2018
MS-GW-45495,34.6914,-90.4397,Cotton,0.001621622,2019
MS-GW-45495,34.6644,-90.3208,Rice,1.645611919,2015
MS-GW-45497,34.3331,-90.2197,Soybeans,0.69,2017
MS-GW-45498,34.3331,-90.2197,Soybeans,0.51,2018
MS-GW-45499,34.3331,-90.2197,Rice,1.173192217,2019
MS-GW-45503,33.6744,-90.9872,Rice,3.664277778,2015
MS-GW-45503,33.6744,-90.9872,Soybeans,1.06,2016
MS-GW-45503,33.6744,-90.9872,Soybeans,1.4,2017
MS-GW-45506,33.6744,-90.9872,Soybeans,0.75,2018
MS-GW-45506,33.6744,-90.9872,Soybeans,0.528272727,2019
MS-GW-45506,33.8781,-90.3494,Cotton,3.451863158,2014
MS-GW-45506,33.8781,-90.3494,Cotton,1.129242105,2015
MS-GW-45506,33.8781,-90.3494,Corn,0.82,2016
MS-GW-45506,33.8781,-90.3494,Cotton,0.49,2017
MS-GW-45514,33.8781,-90.3494,Corn,0.68,2018
MS-GW-45514,33.8781,-90.3494,Cotton,0.465406667,2019
MS-GW-45517,34.0058,-90.4092,Soybeans,1.132616667,2015
MS-GW-45517,34.0058,-90.4092,Soybeans,1.32,2016
MS-GW-45517,34.0058,-90.4092,Soybeans,1.11,2017
MS-GW-45517,34.0058,-90.4092,Soybeans,1.13,2018
MS-GW-45517,34.0058,-90.4092,Soybeans,1.10295,2019
MS-GW-45518,33.9978,-90.4133,Soybeans,0.57,2016
MS-GW-45518,33.9978,-90.4133,Soybeans,0.59,2017
MS-GW-45518,33.9978,-90.4133,Soybeans,0.61,2018
MS-GW-45518,33.9978,-90.4133,Soybeans,0.75782,2019
MS-GW-45518,34.8231,-90.2156,Soybeans,0.500888,2019
MS-GW-45533,34.8294,-90.2153,Soybeans,0.795434783,2019
MS-GW-45533,34.8297,-90.2047,Soybeans,0.611041667,2019
MS-GW-45533,34.8269,-90.2047,Soybeans,0.458429825,2019
MS-GW-45566,33.355,-90.7867,Soybeans,0.56,2018
MS-GW-45566,33.355,-90.7867,Soybeans,0.15790303,2019
MS-GW-45571,33.2272,-90.7231,Soybeans,0.4734,2014
MS-GW-45571,33.2272,-90.7231,Soybeans,0.985023529,2015
MS-GW-45583,33.2272,-90.7231,Soybeans,0.95,2016
MS-GW-45583,33.2272,-90.7231,Soybeans,0.63,2017
MS-GW-45583,33.2272,-90.7231,Soybeans,0.95,2018
MS-GW-45585,33.2272,-90.7231,Soybeans,0.845258824,2019
MS-GW-45585,33.3956,-90.5019,Soybeans,0.7,2016
MS-GW-45588,33.3956,-90.5019,Soybeans,0.34,2017
MS-GW-45588,33.3956,-90.5019,Soybeans,0.93,2018
MS-GW-45588,33.3825,-90.9489,Soybeans,1.508801712,2015
MS-GW-45588,33.3825,-90.9489,Soybeans,0.76,2016
MS-GW-45588,33.3825,-90.9489,Soybeans,0.66,2017
MS-GW-45588,33.3825,-90.9489,Soybeans,0.93,2018
MS-GW-45592,33.3825,-90.9489,Soybeans,0.748257143,2019
MS-GW-45592,33.3756,-90.9486,Soybeans,1.447124784,2015
MS-GW-45592,33.3756,-90.9486,Soybeans,0.71,2016
MS-GW-45592,33.3756,-90.9486,Soybeans,0.5,2017
MS-GW-45592,33.3756,-90.9486,Soybeans,0.64,2018
MS-GW-45599,33.3756,-90.9486,Soybeans,0.664371429,2019
MS-GW-45606,34.2694,-90.3242,Cotton,0.099393456,2014
MS-GW-45606,34.2694,-90.3242,Cotton,0.424503275,2015
MS-GW-45606,33.3333,-90.9592,Soybeans,0.0,2018
MS-GW-45606,33.3333,-90.9592,Soybeans,0.0,2019
MS-GW-45607,33.9253,-90.0831,Soybeans,0.53,2016
MS-GW-45607,33.9253,-90.0831,Soybeans,0.27,2017
MS-GW-45607,33.5875,-90.9661,Soybeans,0.0,2018
MS-GW-45607,33.5875,-90.9661,Soybeans,0.305716667,2019
MS-GW-45609,33.6278,-90.9536,Soybeans,0.0,2018
MS-GW-45609,33.6278,-90.9536,Soybeans,0.973533333,2019
MS-GW-45609,33.435,-90.6164,Soybeans,1.207613333,2015
MS-GW-45609,33.435,-90.6164,Rice,2.6,2016
MS-GW-45623,33.435,-90.6164,Soybeans,0.46,2017
MS-GW-45623,33.435,-90.6164,Corn,0.69,2018
MS-GW-45623,33.435,-90.6164,Corn,0.637606667,2019
MS-GW-45623,33.0467,-90.6275,Corn,0.61642,2014
MS-GW-45624,33.0467,-90.6275,Soybeans,0.7,2015
MS-GW-45624,33.0467,-90.6275,Corn,0.58,2016
MS-GW-45624,33.0467,-90.6275,Cotton,1.19,2017
MS-GW-45624,33.0467,-90.6275,Cotton,3.64e-05,2019
MS-GW-45624,33.1211,-90.8647,Corn,0.6,2016
MS-GW-45628,33.5933,-90.2511,Cotton,0.132836611,2014
MS-GW-45628,33.5933,-90.2511,Corn,0.39101025,2015
MS-GW-45636,33.5933,-90.2511,Corn,0.64,2016
MS-GW-45661,33.5933,-90.2511,Corn,0.47,2018
MS-GW-45661,33.5933,-90.2511,Corn,0.206012327,2019
MS-GW-45662,33.5833,-90.2475,Cotton,0.69,2017
MS-GW-45662,33.5833,-90.2475,Corn,0.66,2018
MS-GW-45662,33.5833,-90.2475,Corn,0.297094751,2019
MS-GW-45701,34.3111,-90.0481,Rice,0.142197608,2014
MS-GW-45701,34.3111,-90.0481,Rice,0.0,2015
MS-GW-45701,34.3111,-90.0481,Cotton,0.02,2017
MS-GW-45701,34.3111,-90.0481,Cotton,0.07,2018
MS-GW-45701,34.3111,-90.0481,Cotton,0.022481275,2019
MS-GW-45704,33.2931,-90.8747,Corn,0.516695652,2014
MS-GW-45704,33.2931,-90.8747,Soybeans,1.273565217,2015
MS-GW-45704,33.2931,-90.8747,Corn,0.5,2016
MS-GW-45704,33.2931,-90.8747,Corn,0.3,2018
MS-GW-45704,33.2931,-90.8747,Corn,0.852469027,2019
MS-GW-45704,33.3081,-90.8758,Corn,0.239517426,2014
MS-GW-45704,33.3081,-90.8758,Soybeans,0.595853441,2015
MS-GW-45705,33.3081,-90.8758,Corn,0.36,2016
MS-GW-45705,33.3081,-90.8758,Soybeans,0.0,2017
MS-GW-45705,33.3081,-90.8758,Corn,0.18,2018
MS-GW-45705,33.3081,-90.8758,Corn,0.17121978,2019
MS-GW-45705,32.8647,-91.0092,Soybeans,0.938510204,2015
MS-GW-45705,32.8647,-91.0092,Soybeans,0.65,2016
MS-GW-45710,33.2606,-90.5867,Soybeans,0.88,2017
MS-GW-45710,34.02,-90.7814,Soybeans,0.386531915,2014
MS-GW-45710,34.02,-90.7814,Soybeans,0.51,2017
MS-GW-45710,34.02,-90.7814,Soybeans,0.51,2018
MS-GW-45710,34.0192,-90.7761,Soybeans,0.378144487,2014
MS-GW-45710,34.0192,-90.7761,Soybeans,0.57,2018
MS-GW-45719,34.0192,-90.7761,Corn,0.394990741,2019
MS-GW-45719,33.4753,-91.0647,Soybeans,1.369634517,2014
MS-GW-45719,33.4753,-91.0647,Corn,0.783518197,2015
MS-GW-45719,33.4753,-91.0647,Soybeans,0.51,2016
MS-GW-45719,33.4753,-91.0647,Soybeans,1.84,2017
MS-GW-45723,33.4753,-91.0647,Soybeans,1.49,2018
MS-GW-45727,33.4753,-91.0647,Soybeans,0.708307021,2019
MS-GW-45727,33.4675,-91.045,Soybeans,0.114150539,2014
MS-GW-45727,33.4675,-91.045,Soybeans,0.190252884,2015
MS-GW-45727,33.4675,-91.045,Soybeans,0.11,2016
MS-GW-45728,33.4675,-91.045,Soybeans,0.03,2017
MS-GW-45728,33.4675,-91.045,Soybeans,0.12,2018
MS-GW-45728,33.4675,-91.045,Soybeans,0.082992231,2019
MS-GW-45730,33.48,-91.0619,Soybeans,1.343807441,2014
MS-GW-45731,33.48,-91.0619,Corn,1.03025641,2015
MS-GW-45731,33.48,-91.0619,Soybeans,1.05,2016
MS-GW-45731,33.48,-91.0619,Soybeans,0.75,2017
MS-GW-45731,33.48,-91.0619,Soybeans,1.07,2018
MS-GW-45731,33.48,-91.0619,Soybeans,0.670299899,2019
MS-GW-45732,34.0889,-90.4511,Cotton,0.714522581,2015
MS-GW-45733,34.0889,-90.4511,Corn,0.44,2016
MS-GW-45733,34.0889,-90.4511,Cotton,0.43,2017
MS-GW-45733,34.0889,-90.4511,Cotton,0.32,2018
MS-GW-45733,34.0889,-90.4511,Cotton,0.363078947,2019
MS-GW-45755,32.9686,-90.8581,Soybeans,0.17,2016
MS-GW-45755,32.9686,-90.8581,Corn,0.0,2017
MS-GW-45755,32.9686,-90.8581,Soybeans,0.18,2018
MS-GW-45755,32.9686,-90.8581,Corn,0.1760625,2019
MS-GW-45758,33.6197,-90.8731,Soybeans,0.26,2017
MS-GW-45758,33.1089,-90.5583,Rice,5.21004,2014
MS-GW-45759,33.1089,-90.5583,Soybeans,0.57,2016
MS-GW-45759,33.1089,-90.5583,Rice,2.66,2017
MS-GW-45759,33.1089,-90.5583,Rice,1.07,2018
MS-GW-45774,33.1131,-90.5419,Soybeans,1.13,2017
MS-GW-45774,33.1131,-90.5419,Rice,1.64,2018
MS-GW-45774,33.0736,-90.6522,Rice,0.0,2017
MS-GW-45774,33.155,-90.6603,Soybeans,1.63,2017
MS-GW-45780,33.1089,-90.5636,Rice,2.635516667,2014
MS-GW-45780,33.1089,-90.5636,Soybeans,0.58,2016
MS-GW-45780,33.1089,-90.5636,Rice,3.15,2017
MS-GW-45780,33.1089,-90.5636,Soybeans,1.86,2018
MS-GW-45780,33.1164,-90.5311,Rice,0.01,2018
MS-GW-45781,33.1933,-90.65,Rice,0.67,2016
MS-GW-45781,33.1933,-90.65,Soybeans,0.93,2017
MS-GW-45781,33.1933,-90.65,Soybeans,0.96,2018
MS-GW-45781,33.1933,-90.65,Rice,5.667716667,2019
MS-GW-45781,33.7825,-90.9544,Soybeans,1.509821053,2015
MS-GW-45781,33.7825,-90.9544,Soybeans,0.57,2016
MS-GW-45782,33.7825,-90.9544,Soybeans,1.13,2018
MS-GW-45782,33.7825,-90.9544,Soybeans,0.62811875,2019
MS-GW-45782,33.7117,-90.8672,Soybeans,0.03,2018
MS-GW-45782,33.7117,-90.8672,Soybeans,0.051910827,2019
MS-GW-45782,33.7181,-90.8631,Soybeans,0.05,2018
MS-GW-45783,33.7181,-90.8631,Soybeans,0.043122868,2019
MS-GW-45783,34.2442,-90.6264,Soybeans,0.495657143,2014
MS-GW-45783,34.2442,-90.6264,Soybeans,0.855095238,2015
MS-GW-45783,34.2442,-90.6264,Cotton,0.11,2016
MS-GW-45783,34.2442,-90.6264,Cotton,0.24,2018
MS-GW-45785,34.2442,-90.6264,Cotton,0.191432624,2019
MS-GW-45786,32.9414,-90.9736,Soybeans,0.0,2014
MS-GW-45786,32.9414,-90.9736,Soybeans,1.267169492,2015
MS-GW-45787,32.9414,-90.9736,Corn,0.92,2016
MS-GW-45787,32.9414,-90.9736,Cotton,0.0,2017
MS-GW-45787,32.9414,-90.9736,Cotton,0.42,2018
MS-GW-45787,32.9414,-90.9736,Corn,0.209686441,2019
MS-GW-45795,32.9433,-90.9783,Soybeans,0.0,2014
MS-GW-45795,32.9433,-90.9783,Soybeans,1.218197674,2015
MS-GW-45795,32.9433,-90.9783,Corn,0.64,2016
MS-GW-45795,32.9433,-90.9783,Cotton,0.0,2017
MS-GW-45795,32.9433,-90.9783,Cotton,0.41,2018
MS-GW-45796,32.9433,-90.9783,Corn,0.186761628,2019
MS-GW-45797,33.0286,-90.9133,Corn,0.656727273,2015
MS-GW-45810,33.0286,-90.9133,Cotton,0.0,2016
MS-GW-45811,33.0286,-90.9133,Soybeans,0.41,2017
MS-GW-45811,33.0286,-90.9133,Cotton,0.0,2018
MS-GW-45811,33.0286,-90.9133,Corn,0.083707792,2019
MS-GW-45819,33.0286,-90.905,Corn,0.604129412,2015
MS-GW-45819,33.0286,-90.905,Cotton,0.0,2016
MS-GW-45820,33.0286,-90.905,Soybeans,0.42,2017
MS-GW-45820,33.0286,-90.905,Cotton,0.0,2018
MS-GW-45820,33.0286,-90.905,Corn,4.900788235,2019
MS-GW-45821,33.3806,-90.6814,Corn,0.567614286,2019
MS-GW-45822,33.3875,-90.6769,Corn,0.631342857,2015
MS-GW-45822,33.3875,-90.6769,Soybeans,0.54,2016
MS-GW-45822,34.1514,-90.4592,Soybeans,0.61,2016
MS-GW-45823,34.1514,-90.4592,Soybeans,0.53,2017
MS-GW-45823,34.1514,-90.4592,Soybeans,0.68,2018
MS-GW-45823,34.1514,-90.4592,Soybeans,0.832139806,2019
MS-GW-45823,33.4606,-90.7161,Soybeans,1.120838462,2014
MS-GW-45824,33.4606,-90.7161,Soybeans,1.11508,2015
MS-GW-45825,33.4606,-90.7161,Soybeans,0.000686533,2016
MS-GW-45825,33.4606,-90.7161,Soybeans,1.16,2017
MS-GW-45825,33.4606,-90.7161,Corn,0.610179688,2019
MS-GW-45825,33.4672,-90.7161,Soybeans,0.01,2017
MS-GW-45825,33.5394,-90.7506,Soybeans,0.517603175,2014
MS-GW-45840,33.5394,-90.7506,Cotton,0.81,2017
MS-GW-45840,33.4447,-90.9669,Corn,0.11,2018
MS-GW-45840,33.4597,-90.9747,Corn,0.27,2018
MS-GW-45840,33.4597,-90.9747,Soybeans,0.168728571,2019
MS-GW-45848,33.0114,-90.8125,Soybeans,0.6828,2015
MS-GW-45848,33.0114,-90.8125,Cotton,0.66,2016
MS-GW-45848,33.0114,-90.8125,Soybeans,0.24,2018
MS-GW-45848,33.0194,-90.6967,Soybeans,0.581470588,2015
MS-GW-45848,33.0194,-90.6967,Corn,0.81,2016
MS-GW-45848,33.0194,-90.6967,Soybeans,0.275862745,2019
MS-GW-45855,33.0047,-90.6867,Soybeans,0.471019608,2015
MS-GW-45855,33.0047,-90.7494,Soybeans,0.691090909,2015
MS-GW-45855,33.0047,-90.7494,Corn,0.46,2016
MS-GW-45855,33.0047,-90.7494,Soybeans,0.217025974,2019
MS-GW-45861,33.0036,-90.8819,Corn,0.62648,2015
MS-GW-45861,33.0036,-90.8819,Soybeans,0.21,2016
MS-GW-45861,33.0036,-90.8819,Soybeans,0.225533333,2019
MS-GW-45861,32.9919,-90.8883,Soybeans,1.113,2015
MS-GW-45861,33.1719,-90.8322,Soybeans,0.0,2014
MS-GW-45870,33.1719,-90.8322,Soybeans,0.008927083,2015
MS-GW-45870,33.1719,-90.8322,Corn,0.86,2016
MS-GW-45870,33.1719,-90.8322,Cotton,0.37,2017
MS-GW-45871,33.1719,-90.8322,Corn,0.25,2018
MS-GW-45871,33.1719,-90.8322,Soybeans,0.186316832,2019
MS-GW-45871,33.5606,-90.4806,Fish Culture,1.124903226,2014
MS-GW-45875,33.5606,-90.4806,Fish Culture,3.023903226,2015
MS-GW-45891,33.5606,-90.4806,Fish Culture,2.63,2017
MS-GW-45891,33.5606,-90.4806,Fish Culture,3.48,2018
MS-GW-45891,33.5606,-90.4806,Fish Culture,1.733565789,2019
MS-GW-45891,33.5603,-90.7631,Soybeans,0.989830769,2015
MS-GW-45891,33.5603,-90.7631,Corn,0.67,2016
